2017-08-27,4572.734065833333
2017-09-03,4469.264499166667
2017-09-10,3908.0619141666666
2017-09-17,3868.0017308333336
2017-09-24,4037.67635
2017-10-01,4323.2576
2017-10-08,5112.282575
2017-10-15,5744.070135
2017-10-22,5789.711920833333
2017-10-29,6436.399478333333
2017-11-05,6997.506923333333
2017-11-12,7000.348213333333
2017-11-19,8230.952833333333
2017-11-26,9797.2356625
2017-12-03,13713.965288030833
2017-12-10,16621.304371364164
2017-12-17,17108.667083333334
2017-12-24,14927.187916666666
2017-12-31,15422.496166666668
2018-01-07,15406.09625
2018-01-14,12332.533749999999
2018-01-21,11436.865
2018-01-28,10027.427083333332
2018-02-04,8137.7425
2018-02-11,9440.092041666667
2018-02-18,10661.96625
2018-02-25,10699.201666666668
2018-03-04,10532.456166666667
2018-03-11,8816.973244243749
2018-03-18,8510.07199424375
2018-03-25,7650.312916666667
2018-04-01,6840.741666666667
2018-04-08,7422.396096185416
2018-04-15,8274.49253596
2018-04-22,9244.6655
2018-04-29,9379.474833333334
2018-05-06,9111.143652504166
2018-05-13,8429.285833333333
